Seq_ID,Accesion,GI,Species,Full_taxonomy,Name
rRNA_X76739.1_1-1448_DIR+,X76739.1,GI:572675,Clostridium_xylanolyticum,Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium;Clostridium_xylanolyticum,"Clostridium_xylanolyticum 16S rRNA gene, type strain DSM 6555T"
rRNA_AF116920.1_1-1531_DIR+,AF116920.1,GI:5668618,Clostridium_xylanovorans,Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium;Clostridium_xylanovorans,"Clostridium_xylanovorans 16S ribosomal RNA gene, partial sequence"
rRNA_X96736.1_1-1470_DIR+,X96736.1,GI:1237032,Clostridum_pascui,Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium;Clostridum_pascui,C.pascui_16S rRNA gene
rRNA_X75908.1_1-1388_DIR+,X75908.1,GI:458491,Clostridum_spiroforme,Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium;Clostridum_spiroforme,C.spiroforme_16S rRNA gene
rRNA_AB361624.1_1-1493_DIR+,AB361624.1,GI:170321831,Coprococcus_catus,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Coprococcus;Coprococcus_catus,"Coprococcus_catus gene for 16S rRNA, partial sequence, strain: L8"
rRNA_EF031542.1_1-1453_DIR+,EF031542.1,GI:116878302,Coprococcus_comes,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Coprococcus;Coprococcus_comes,"Coprococcus_comes strain ATCC 27758 16S ribosomal RNA gene, partial sequence"
rRNA_EF031543.1_1-1440_DIR+,EF031543.1,GI:116878303,Coprococcus_eutactus,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Coprococcus;Coprococcus_eutactus,"Coprococcus_eutactus strain ATCC 27759 16S ribosomal RNA gene, partial sequence"
rRNA_AJ439346.1_2-1505_DIR+,AJ439346.1,GI:29420376,Corynebacterium_accolens,Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium_accolens,"Corynebacterium_accolens partial 16S rRNA gene, strain ATCC 49725T"
rRNA_X84440.1_1-1501_DIR+,X84440.1,GI:1066022,Corynebacterium_ammoniagenes,Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium_ammoniagenes,"Corynebacterium_ammoniagenes partial 16S rRNA gene, strain CIP 101283"
rRNA_NR_026215.1_1-1401_DIR+,NR_026215.1,GI:219846623,Corynebacterium_amycolatum,Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium_amycolatum,"Corynebacterium amycolatum strain S160 16S ribosomal RNA, partial sequence"
rRNA_AY827881.1_1-884_DIR+,AY827881.1,GI:56787038,Corynebacterium_appendicis,Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium_appendicis,"Corynebacterium_appendicis strain cp08.25 16S ribosomal RNA gene, partial "
rRNA_AF537589.1_1-1469_DIR+,AF537589.1,GI:23954559,Corynebacterium_argentoratense,Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium_argentoratense,"Corynebacterium_argentoratense isolate 98-0075 16S ribosomal RNA gene, partial sequence"
rRNA_AJ441057.1_1-1482_DIR+,AJ441057.1,GI:33145922,Corynebacterium_atypicalis,Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium_atypicalis,"Corynebacterium_atypicalis 16S rRNA gene, type strain R10176"
rRNA_AY536427.1_18-1476_DIR+,AY536427.1,GI:42741742,Corynebacterium_aurimucosum,Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium_aurimucosum,"Corynebacterium_aurimucosum strain NRRL B-24143 16S ribosomal RNA gene, partial sequence"
rRNA_AB595944.1_1-1460_DIR+,AB595944.1,GI:309949295,Corynebacterium_auriscanis,Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium_auriscanis,"Corynebacterium_auriscanis gene for 16S rRNA, partial sequence, strain: JCM 12369"
rRNA_X84251.1_1-1494_DIR+,X84251.1,GI:671816,Corynebacterium_callunae,Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium_callunae,"Corynebacterium_callunae 16S rRNA gene, strain NCFB 10338"
rRNA_Y09569.1_2-1401_DIR+,Y09569.1,GI:3336854,Corynebacterium_camporealensis,Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium_camporealensis,"Corynebacterium_camporealensis 16S rRNA gene, strain CRS-51; CECT 4897"
rRNA_GQ871934.1_1-1497_DIR+,GQ871934.1,GI:260181567,Corynebacterium_canis,Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium_canis,"Corynebacterium_canis strain 1170 16S ribosomal RNA gene, partial sequence"
rRNA_Y15886.1_1-1404_DIR+,Y15886.1,GI:4033354,Corynebacterium_confusum,Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium_confusum,"Corynebacterium_confusum 16S rRNA gene, strain DMMZ 2439"
rRNA_X84252.1_2-1491_DIR+,X84252.1,GI:671815,Corynebacterium_cystitidis,Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium_cystitidis,"Corynebacterium_cystitidis 16S rRNA gene, strain NCTC 11863"
rRNA_X84248.1_1-1484_DIR+,X84248.1,GI:671817,Corynebacterium_diphtheriae,Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium_diphtheriae,"Corynebacterium_diphtheriae 16S rRNA gene, strain NCTC 11397"
rRNA_Z97069.1_1-1423_DIR+,Z97069.1,GI:2564229,Corynebacterium_durum,Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium_durum,Corynebacterium_durum 16S ribosomal RNA
rRNA_AB055963.1_1-1454_DIR+,AB055963.1,GI:13383318,Corynebacterium_efficiens,Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium_efficiens,"Corynebacterium_efficiens gene for 16S rRNA, strain:YS-314"
rRNA_AF537594.1_1-1476_DIR+,AF537594.1,GI:23954564,Corynebacterium_falsenii,Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium_falsenii,"Corynebacterium_falsenii isolate 97-0205 16S ribosomal RNA gene, partial sequence"
rRNA_AJ401282.1_1-1415_DIR+,AJ401282.1,GI:15144262,Corynebacterium_felinum,Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium_felinum,"Corynebacterium_felinum partial 16S rRNA gene, strain CCUG 39943"
rRNA_X84441.1_8-1489_DIR+,X84441.1,GI:1067115,Corynebacterium_flavescens,Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium_flavescens,"Corynebacterium_flavescens partial 16S rRNA gene, strain NCDO 1320"
rRNA_FJ157329.1_1-1481_DIR+,FJ157329.1,GI:197693982,Corynebacterium_freiburgense,Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium_freiburgense,"Corynebacterium_freiburgense strain 1045 16S ribosomal RNA gene, partial sequence"
rRNA_EF462413.1_1-1473_DIR+,EF462413.1,GI:155795102,Corynebacterium_freneyi,Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium_freneyi,"Corynebacterium_freneyi isolate 3526 16S ribosomal RNA gene, partial sequence"
rRNA_X86688.1_1-1483_DIR+,X86688.1,GI:794031,Corynebacterium_glucuronolyticum,Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium_glucuronolyticum,C.glucuronolyticum_16S rRNA gene
rRNA_AF314192.1_376-1898_6-1517_DIR+,AF314192.1,GI:12642594,Corynebacterium_glutamicum,Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium_glutamicum,"Corynebacterium_glutamicum rrnE operon, complete "
rRNA_LN774594.1_6-1418_DIR+,LN774594.1,GI:762218514,Corynebacterium_glutamicum,Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium_glutamicum,"Corynebacterium_glutamicum partial 16S rRNA gene, isolate 0911MAR21U2"
rRNA_AY226509.1_1-1492_DIR+,AY226509.1,GI:29372859,Corynebacterium_halophilum,Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium_halophilum,"Corynebacterium_halophilum 16S ribosomal RNA gene, partial sequence"
rRNA_Y09044.1_1-1472_DIR+,Y09044.1,GI:2462262,Corynebacterium_imitans,Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium_imitans,"Corynebacterium_imitans 16S rRNA gene, strain 2023"
rRNA_X84250.1_1-1493_DIR+,X84250.1,GI:671838,Corynebacterium_jeikeium,Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium_jeikeium,"Corynebacterium_jeikeium 16S rRNA gene, strain NCTC 11913"
rRNA_Y10077.1_1-1400_DIR+,Y10077.1,GI:4007031,Corynebacterium_kroppenstedtii,Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium_kroppenstedtii,"Corynebacterium_kroppenstedtii 16S rRNA gene, strain CCUG 35717"
rRNA_Y09045.1_1-1474_DIR+,Y09045.1,GI:2462261,Corynebacterium_lipophiloflavum,Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium_lipophiloflavum,"Corynebacterium_lipophiloflavum 16S rRNA gene, strain DMMZ 1944; CCUG 37336; DSM 44291"
rRNA_FM173120.1_1-1441_DIR+,FM173120.1,GI:190714206,Corynebacterium_lubricantis,Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium_lubricantis,"Corynebacterium_lubricantis partial 16S rRNA gene, strain KSS-4Se"
rRNA_AJ439345.1_2-1505_DIR+,AJ439345.1,GI:29420375,Corynebacterium_macginleyi,Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium_macginleyi,"Corynebacterium_macginleyi partial 16S rRNA gene, strain CIP104099T"
rRNA_DQ219354.1_1-1443_DIR+,DQ219354.1,GI:78498863,Corynebacterium_marinum,Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium_marinum,"Corynebacterium_marinum DSM 44953 16S ribosomal RNA gene, partial sequence"
rRNA_FJ423600.1_1-1468_DIR+,FJ423600.1,GI:213495941,Corynebacterium_maris,Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium_maris,"Corynebacterium_maris Coryn-1 16S ribosomal RNA gene, partial sequence"
rRNA_EF217056.1_1-1442_DIR+,EF217056.1,GI:146335196,Corynebacterium_massiliensis,Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium_massiliensis,"Corynebacterium_massiliensis strain 5402485 16S ribosomal RNA gene, partial sequence"
rRNA_Y09806.1_1-1477_DIR+,Y09806.1,GI:2578000,Corynebacterium_mastitidis,Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium_mastitidis,"Corynebacterium_mastitidis 16S rRNA gene, strain S-8; CECT 4843"
rRNA_AF543288.1_1-1517_DIR+,AF543288.1,GI:23955497,Corynebacterium_matruchotii,Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium_matruchotii,"Corynebacterium_matruchotii strain ChDC OS36 16S ribosomal RNA gene, partial sequence"
rRNA_X84241.1_1-1477_DIR+,X84241.1,GI:671844,Corynebacterium_mycetoides,Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium_mycetoides,"Corynebacterium_mycetoides 16S rRNA gene, strain NCTC 9864"
rRNA_AY321294.1_1-1382_DIR+,AY321294.1,GI:32491883,Corynebacterium_nigricans,Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium_nigricans,"Corynebacterium_nigricans isolate 91-0032 16S ribosomal RNA gene, partial sequence"
rRNA_Y10076.1_1-1387_DIR+,Y10076.1,GI:3336856,Corynebacterium_phocae,Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium_phocae,"Corynebacterium_phocae 16S rRNA gene, strain M408/89/1; CCUG 38205"
rRNA_X84438.1_1-1443_DIR+,X84438.1,GI:1067118,Corynebacterium_propinquum,Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium_propinquum,"Corynebacterium_propinquum partial 16S rRNA gene, strain CIP 103792"
rRNA_AJ439343.1_2-1503_DIR+,AJ439343.1,GI:29420373,Corynebacterium_pseudodiphthericum,Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium_pseudodiphthericum,"Corynebacterium_pseudodiphthericum partial 16S rRNA gene, strain CIP103420T"
rRNA_FJ185225.1_1-1409_DIR+,FJ185225.1,GI:223951463,Corynebacterium_pyruviciproducens,Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium_pyruviciproducens,"Corynebacterium_pyruviciproducens ATCC BAA-1742 16S ribosomal RNA gene, partial sequence"
rRNA_Y14651.1_1-1383_DIR+,Y14651.1,GI:4467384,Corynebacterium_riegelii,Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium_riegelii,"Corynebacterium_riegelii 16S rRNA gene, partial"
rRNA_AJ012837.1_1-1468_DIR+,AJ012837.1,GI:3893106,Corynebacterium_simulans,Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium_simulans,"Corynebacterium_sp strain UCL553, 16S rRNA gene, partial"
rRNA_Z33614.1_1-857_DIR+,Z33614.1,GI:1729452,Corynebacterium_sp,Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium_sp,Corynebacterium_(CDC group I-2 F5771) 16S ribosomal 
rRNA_AJ429234.1_1-1414_DIR+,AJ429234.1,GI:22795811,Corynebacterium_spheniscorum,Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium_spheniscorum,"Corynebacterium_spheniscorum 16S rRNA gene, strain CCUG 45512T"
rRNA_X84442.1_1-1477_DIR+,X84442.1,GI:1067119,Corynebacterium_striatum,Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium_striatum,"Corynebacterium_striatum partial 16S rRNA gene, strain NCTC 764"
rRNA_Y09655.1_1-1468_DIR+,Y09655.1,GI:2462259,Corynebacterium_sundsvallense,Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium_sundsvallense,"Corynebacterium_sundsvallense 16S rRNA gene, strain CCUG 36622"
rRNA_AB004730.1_1-1499_DIR+,AB004730.1,GI:4630801,Corynebacterium_terpenotabidum,Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium_terpenotabidum,"Corynebacterium_terpenotabidum gene for 16S ribosomal RNA, partial sequence"
rRNA_AJ295841.1_1-1482_DIR+,AJ295841.1,GI:15144214,Corynebacterium_testudinoris,Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium_testudinoris,"Corynebacterium_testudinoris 16S rRNA gene, strain CCUG 41823T"
rRNA_AF010474.1_1-1472_DIR+,AF010474.1,GI:3323433,Corynebacterium_thomssenii,Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium_thomssenii,"Corynebacterium_thomssenii 16S ribosomal RNA gene, partial sequence"
rRNA_EF217055.1_1-1434_DIR+,EF217055.1,GI:146335195,Corynebacterium_timonensis,Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium_timonensis,"Corynebacterium_timonensis strain 5401744 16S ribosomal RNA gene, partial sequence"
rRNA_NR_028975.1_2-1507_DIR+,NR_028975.1,GI:265678670,Corynebacterium_tuberculostearicum,Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium_tuberculostearicum,"Corynebacterium tuberculostearicum strain Medalle X 16S ribosomal RNA, partial sequence"
rRNA_AY677186.1_1-1502_DIR+,AY677186.1,GI:56131577,Corynebacterium_tuscaniense,Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium_tuscaniense,"Corynebacterium_tuscaniense strain ISS-5309 16S ribosomal RNA gene, partial sequence"
rRNA_X84256.1_1-1490_DIR+,X84256.1,GI:671857,Corynebacterium_ulcerans,Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium_ulcerans,"Corynebacterium_ulcerans 16S rRNA gene, strain NCTC 7910"
rRNA_AJ222815.1_1-1436_DIR+,AJ222815.1,GI:3581950,Corynebacterium_variabilis,Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium_variabilis,Corynebacterium_variabilis (strain DSM 20132) 16S rRNA gene
rRNA_X84680.1_2-1434_DIR+,X84680.1,GI:671858,Corynebacterium_vitarumen,Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium_vitarumen,"Corynebacterium_vitarumen 16S rRNA gene, strain NCTC 20294"
rRNA_NR_044076.1_1-1493_DIR+,NR_044076.1,GI:343198931,Cronobacter_sakazakii,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Cronobacter;Cronobacter_sakazakii,"Cronobacter sakazakii strain ATCC 29544 16S ribosomal RNA, partial sequence"
rRNA_GU459215.1_1-1521_DIR+,GU459215.1,GI:317160940,Delftia_acidovorans,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Delftia;Delftia_acidovorans,"Delftia_acidovorans strain QS1 16S ribosomal RNA gene, partial sequence"
rRNA_AB075017.1_1-1456_DIR+,AB075017.1,GI:17974274,Delftia_tsuruhatensis,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Delftia;Delftia_tsuruhatensis,"Delftia_tsuruhatensis gene for 16S rRNA, partial sequence"
rRNA_AY162469.1_1-1524_DIR+,AY162469.1,GI:30313610,Dialister_invisus,Bacteria;Firmicutes;Negativicutes;Selenomonadales;Veillonelaceae;Dialister;Dialister_invisus,"Dialister_invisus DSM 15470 16S ribosomal RNA gene, partial sequence"
rRNA_AB626633.1_1-1528_DIR+,AB626633.1,GI:329790874,Dialister_micraerophilus,Bacteria;Firmicutes;Negativicutes;Selenomonadales;Veillonelaceae;Dialister;Dialister_micraerophilus,"Dialister_micraerophilus gene for 16S ribosomal RNA, partial sequence"
rRNA_HM596297.1_1-1547_DIR+,HM596297.1,GI:301072787,Dialister_pneumosintes,Bacteria;Firmicutes;Negativicutes;Selenomonadales;Veillonelaceae;Dialister;Dialister_pneumosintes,"Dialister_pneumosintes strain F0409 16S ribosomal RNA gene, partial sequence"
rRNA_AB626634.1_1-1465_DIR+,AB626634.1,GI:329790875,Dialister_propionicifaciens,Bacteria;Firmicutes;Negativicutes;Selenomonadales;Veillonelaceae;Dialister;Dialister_propionicifaciens,"Dialister_propionicifaciens gene for 16S ribosomal RNA, partial sequence"
rRNA_AB370249.1_1-1521_DIR+,AB370249.1,GI:176838333,Dialister_succinatiphilus,Bacteria;Firmicutes;Negativicutes;Selenomonadales;Veillonelaceae;Dialister;Dialister_succinatiphilus,"Dialister_succinatiphilus gene for 16S ribosomal RNA, partial sequence"
rRNA_HQ259728.1_1-1445_DIR+,HQ259728.1,GI:309387122,Dorea_longicatena,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Dorea;Dorea_longicatena,"Dorea_longicatena strain LCR19 16S ribosomal RNA gene, partial sequence"
rRNA_NR_037089.1_1-1495_DIR+,NR_037089.1,GI:310975225,Eggerthella_lenta,Bacteria;Actinobacteria;Actinobacteria;Coriobacteriales;Coriobacteriaceae;Eggerthela;Eggerthella_lenta,"Eggerthella lenta strain 1899B 16S ribosomal RNA, partial sequence"
rRNA_AY321958.1_1-1429_DIR+,AY321958.1,GI:32481963,Eggerthella_sinensis,Bacteria;Actinobacteria;Actinobacteria;Coriobacteriales;Coriobacteriaceae;Eggerthela;Eggerthella_sinensis,"Eggerthella_sinensis strain HKU14 16S ribosomal RNA gene, partial sequence"
rRNA_AF335596.2_1-1536_DIR+,AF335596.2,GI:15620527,Enterococcus_villorum,Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus_villorum,"Enterococcus villorum 16S ribosomal RNA gene, partial sequence"
rRNA_AJ877015.1_1-1510_DIR+,AJ877015.1,GI:73661131,Enterococcus_aquamarinus,Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus_aquamarinus,"Enterococcus_aquamarinus 16S rRNA gene, type strain LMG 16607T"
rRNA_NR_029261.2_1-1565_DIR+,NR_029337.1,GI:265679029,Enterococcus_asini,Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus_asini,"Enterococcus asini strain AS2 16S ribosomal RNA, partial sequence"
rRNA_AY442814.1_1-1546_DIR+,AY442814.1,GI:38374180,Enterococcus_avium,Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus_avium,"Enterococcus_avium 16S ribosomal RNA gene, partial sequence"
rRNA_AY943820.1_1-1483_DIR+,AY943820.1,GI:61398710,Enterococcus_caccae,Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus_caccae,"Enterococcus_caccae strain 2215-02 16S ribosomal RNA gene, partial sequence"
rRNA_AJ888906.1_1-1511_DIR+,AJ888906.1,GI:71273473,Enterococcus_canintestini,Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus_canintestini,"Enterococcus_canintestini 16S rRNA gene, type strain LMG 13590T"
